desc,precio,plu,precio x unidad,link,rubro,fecha
Lavarropa DREAN excellent 6.08,4399,245814,,http://www.cotodigital.com.ar/s.asp?id=245814,Lavarropas Carga ,2014-02-22
Lavarropa MABE c frontal 7k 1200r lvmb07e12b,5699,235476,,http://www.cotodigital.com.ar/s.asp?id=235476,Lavarropas Carga ,2014-02-22
Lavarropas carga frontal AURORA 6206 6 kg 600rpm,3999,223433,,http://www.cotodigital.com.ar/s.asp?id=223433,Lavarropas Carga ,2014-02-22
Lavarropas carga frontal AURORA 7209 7kg 900 rpm,5099,224860,,http://www.cotodigital.com.ar/s.asp?id=224860,Lavarropas Carga ,2014-02-22
Lavarropas carga frontal CANDY go121054l 10.5k 1200rpm,11399,216057,,http://www.cotodigital.com.ar/s.asp?id=216057,Lavarropas Carga ,2014-02-22
Lavarropas carga frontal DREAN blue 6.06p 6k 600rpm,3999,235894,,http://www.cotodigital.com.ar/s.asp?id=235894,Lavarropas Carga ,2014-02-22
Lavarropas carga frontal DREAN blue 710 7 kg 1000 rpm,5599,205551,,http://www.cotodigital.com.ar/s.asp?id=205551,Lavarropas Carga ,2014-02-22
Lavarropas carga frontal DREAN blue 8.12 8k 1200r,6129,200974,,http://www.cotodigital.com.ar/s.asp?id=200974,Lavarropas Carga ,2014-02-22
Lavarropas carga frontal eslabon lujo 7 kg 900 rpm,5049,228886,,http://www.cotodigital.com.ar/s.asp?id=228886,Lavarropas Carga ,2014-02-22
Lavarropas carga frontal top house 7 kg 1000 rpm,4649,212557,,http://www.cotodigital.com.ar/s.asp?id=212557,Lavarropas Carga ,2014-02-22
Lavarropas carga frontal TOP HOUSE th1001 5 kg 1000 rpm,4599,215431,,http://www.cotodigital.com.ar/s.asp?id=215431,Lavarropas Carga ,2014-02-22
Lavarropas carga frontal TOP HOUSE th601 5kg 600 rpm,4199,215432,,http://www.cotodigital.com.ar/s.asp?id=215432,Lavarropas Carga ,2014-02-22
Lavarropas carga frontal whirlpool 6 kg 1000 rpm wfe61,4599,220077,,http://www.cotodigital.com.ar/s.asp?id=220077,Lavarropas Carga ,2014-02-22
Lavarr. carga superior DREAN 5kks 500 rpm  concept 5.05,2999,251464,,http://www.cotodigital.com.ar/s.asp?id=251464,Lavarropas Carga ,2014-02-22
Lavarrop  carga superior DREAN pulsator fuzzy tech,3499,251463,,http://www.cotodigital.com.ar/s.asp?id=251463,Lavarropas Carga ,2014-02-22
Lavarropa carga frontal DREAN 8kg 1200 rpm gris  12.8 ddr,6499,251458,,http://www.cotodigital.com.ar/s.asp?id=251458,Lavarropas Carga ,2014-02-22
Lavarropa carga frontal DREAN 8kg 1200 rpm rojo 12.8 ddr,6499,251457,,http://www.cotodigital.com.ar/s.asp?id=251457,Lavarropas Carga ,2014-02-22
Lavarropas carga superior LG 8 kg 640 rpm t9000/10te,5999,228069,,http://www.cotodigital.com.ar/s.asp?id=228069,Lavarropas Carga ,2014-02-22
Lavarropas carga superior LG 8 kg 640 rpm t9015te,6399,240722,,http://www.cotodigital.com.ar/s.asp?id=240722,Lavarropas Carga ,2014-02-22
Lavarropa CANDY 7ca 81 8k 1000r fuzzy,6299,245108,,http://www.cotodigital.com.ar/s.asp?id=245108,Lavarropas Fuzzy,2014-02-22
Lavarropas PATRIOT drean 6 programas 56rf,879,254587,,http://www.cotodigital.com.ar/s.asp?id=254587,Lavarropas Semi A,2014-02-22
Lavarropas semiautomatico DREAN 5,1179,95329,,http://www.cotodigital.com.ar/s.asp?id=95329,Lavarropas Semi A,2014-02-22
5 kg family 046s,1899,95330,,http://www.cotodigital.com.ar/s.asp?id=95330,Lavarropas Semi A,2014-02-22
Lavarropas semiautomatico DREAN 5,1199,132423,,http://www.cotodigital.com.ar/s.asp?id=132423,Lavarropas Semi A,2014-02-22
5 kg family 086-96a,979,235893,,http://www.cotodigital.com.ar/s.asp?id=235893,Lavarropas Semi A,2014-02-22
Lavavajilla LG d1452wf blanco,7499,247973,,http://www.cotodigital.com.ar/s.asp?id=247973,Lavavajillas,2014-02-22
Lavavajillas  TOPHOUSE  inoxid 14 cubiertos 12cwqp12j7205f,6499,254556,,http://www.cotodigital.com.ar/s.asp?id=254556,Lavavajillas,2014-02-22
Lavavajillas ARISTON lfk7114,6399,245813,,http://www.cotodigital.com.ar/s.asp?id=245813,Lavavajillas,2014-02-22
Lavavajillas GE 12 cubiertos lvvGE12i,6099,245174,,http://www.cotodigital.com.ar/s.asp?id=245174,Lavavajillas,2014-02-22
Lavavajillas TOP HOUSE 6p  dl 06 01w 12 cubiertos,4299,177618,,http://www.cotodigital.com.ar/s.asp?id=177618,Lavavajillas,2014-02-22
Lavavajillas TOP HOUSE wqp 12-b9 253a 14 cubiertos inox,5599,214168,,http://www.cotodigital.com.ar/s.asp?id=214168,Lavavajillas,2014-02-22
Lavavajillas TOPHOUSE 10 cubiertos wqp8-7206f,4799,254557,,http://www.cotodigital.com.ar/s.asp?id=254557,Lavavajillas,2014-02-22
Lavavajillas TOPHOUSE 14 cubiertos wqp127207as,5899,254559,,http://www.cotodigital.com.ar/s.asp?id=254559,Lavavajillas,2014-02-22
Lavavajillas TOPHOUSE 14 pcubiertos wqp127207aw,5499,254558,,http://www.cotodigital.com.ar/s.asp?id=254558,Lavavajillas,2014-02-22
Lavavjillas MABE lvvmb12 12 cubiertos,5999,245173,,http://www.cotodigital.com.ar/s.asp?id=245173,Lavavajillas,2014-02-22
Secarropas COLUMBIA hts 5202-1 5.2kg,1019,168044,,http://www.cotodigital.com.ar/s.asp?id=168044,Secarropas,2014-02-22
Secarropas KOH-I-NOOR  c742 4.2 kg,1099,200530,,http://www.cotodigital.com.ar/s.asp?id=200530,Secarropas,2014-02-22
Secarropas KOH-I-NOOR a662 inox 6.2kg,1599,181016,,http://www.cotodigital.com.ar/s.asp?id=181016,Secarropas,2014-02-22
Secarropas KOH-I-NOOR b652 gris 5.2kg chap.,1299,181018,,http://www.cotodigital.com.ar/s.asp?id=181018,Secarropas,2014-02-22
Secarropas KOH-I-NOOR b662 6.2kg chap.,1449,181015,,http://www.cotodigital.com.ar/s.asp?id=181015,Secarropas,2014-02-22
Secarropas KOHINOOR n652 5.2kg black,1349,225775,,http://www.cotodigital.com.ar/s.asp?id=225775,Secarropas,2014-02-22
Termotanque ESKABE acquapiu gn800 g13-14,5399,47910,,http://www.cotodigital.com.ar/s.asp?id=47910,Termotanques,2014-02-22
Termotanque SEÑORIAL 120 lt gs-120 gn,2299,22779,,http://www.cotodigital.com.ar/s.asp?id=22779,Termotanques,2014-02-22
Termotanque SEÑORIAL 85 lt gs-85 gn,1999,22781,,http://www.cotodigital.com.ar/s.asp?id=22781,Termotanques,2014-02-22
Termotanque SEÑORIAL electrico 35lt,1699,107504,,http://www.cotodigital.com.ar/s.asp?id=107504,Termotanques,2014-02-22
Termotanque SEÑORIAL electrico 60 lt,1939,183574,,http://www.cotodigital.com.ar/s.asp?id=183574,Termotanques,2014-02-22
Cable tagwood husb04 impreso 2.0 3 mts,90,254005,,http://www.cotodigital.com.ar/s.asp?id=254005,Insumos,2014-02-22
Cartucho de impresora EPSON amarillo 73 3900-4900-5900,99,175257,,http://www.cotodigital.com.ar/s.asp?id=175257,Insumos,2014-02-22
Cartucho de impresora EPSON cyan 73 3900-4900-5900,99,175256,,http://www.cotodigital.com.ar/s.asp?id=175256,Insumos,2014-02-22
Cartucho de impresora EPSON negro t117120,99,193371,,http://www.cotodigital.com.ar/s.asp?id=193371,Insumos,2014-02-22
Cartucho de impresora HP 122 negro,139,224101,,http://www.cotodigital.com.ar/s.asp?id=224101,Insumos,2014-02-22
Cartucho de impresora HP color 60 cc643wl,249,199463,,http://www.cotodigital.com.ar/s.asp?id=199463,Insumos,2014-02-22
Cartucho de impresora HP negro 60 cc640wl,199,199462,,http://www.cotodigital.com.ar/s.asp?id=199462,Insumos,2014-02-22
Cartucho de impresora HP tricolor 122 ch562hl,159,224102,,http://www.cotodigital.com.ar/s.asp?id=224102,Insumos,2014-02-22
Cartucho EPSON t135120 negro t25-tx125-tx220-tx420,99,215872,,http://www.cotodigital.com.ar/s.asp?id=215872,Insumos,2014-02-22
Cartucho EPSON t195120al negr o xp201,99,243401,,http://www.cotodigital.com.ar/s.asp?id=243401,Insumos,2014-02-22
Cartucho EPSON t197120-al xp 201/401hc,139,246388,,http://www.cotodigital.com.ar/s.asp?id=246388,Insumos,2014-02-22
Cr-r VERBATIM 700mc 52x pack x10,59,254383,,http://www.cotodigital.com.ar/s.asp?id=254383,Insumos,2014-02-22
Juego ps3 ratchet & clank future 2,199,229106,,http://www.cotodigital.com.ar/s.asp?id=229106,Insumos,2014-02-22
Gamepad SPEED para playstation spp-013,149.99,192318,,http://www.cotodigital.com.ar/s.asp?id=192318,Joysticks,2014-02-22
Gamepad SPEED sp-u303 usb,69.99,170177,,http://www.cotodigital.com.ar/s.asp?id=170177,Joysticks,2014-02-22
Guitarra SHARK NET rock star,359,236201,,http://www.cotodigital.com.ar/s.asp?id=236201,Joysticks,2014-02-22
Joystck EUROCASE  euga-10 wing 10botones black usb,39.99,253606,,http://www.cotodigital.com.ar/s.asp?id=253606,Joysticks,2014-02-22
Joystick DYNACOM remoto c/motion plus,369.9,228414,,http://www.cotodigital.com.ar/s.asp?id=228414,Joysticks,2014-02-22
Joystick DYNACOM wii clasico,139.9,224624,,http://www.cotodigital.com.ar/s.asp?id=224624,Joysticks,2014-02-22
Joystick EUROCASE eugab-720ps 3 bluet c/bate,359.99,253743,,http://www.cotodigital.com.ar/s.asp?id=253743,Joysticks,2014-02-22
Joystick NOGANET ps3 ng3009 wireles analogo y vibracion,349.99,234128,,http://www.cotodigital.com.ar/s.asp?id=234128,Joysticks,2014-02-22
Joystick ps3 inalamb DYNACOM bluetooth y sixaxis,299.9,241131,,http://www.cotodigital.com.ar/s.asp?id=241131,Joysticks,2014-02-22
Joystick SONY ps3 dualshock 3 wireless black,649,233957,,http://www.cotodigital.com.ar/s.asp?id=233957,Joysticks,2014-02-22
Joystick SPEED inalambrico spu-306,199,227083,,http://www.cotodigital.com.ar/s.asp?id=227083,Joysticks,2014-02-22
Pistola DYNACOM ps3 move shot gun,89.9,242628,,http://www.cotodigital.com.ar/s.asp?id=242628,Joysticks,2014-02-22
Volante eurocas euga-80 maran c/pedusb/ps2/3,429.99,253607,,http://www.cotodigital.com.ar/s.asp?id=253607,Joysticks,2014-02-22
Volante SPEED con pedales spu-3393 usb,99.99,170175,,http://www.cotodigital.com.ar/s.asp?id=170175,Joysticks,2014-02-22
Volante SPEED para play 2-3 usb spu-3394,199,206756,,http://www.cotodigital.com.ar/s.asp?id=206756,Joysticks,2014-02-22
Mini mouse VERBATIM verde 97254,79.99,238432,,http://www.cotodigital.com.ar/s.asp?id=238432,Mouse,2014-02-22
Mouse LOGITECH wireles m 187 orange,149.99,191448,,http://www.cotodigital.com.ar/s.asp?id=191448,Mouse,2014-02-22
Mouse LOGITECH wireles m 187 red,149.99,191449,,http://www.cotodigital.com.ar/s.asp?id=191449,Mouse,2014-02-22
Mouse NOGA NET optico c/scroll ps2 800 dpi mod.ergonometrico,79.9,85145,,http://www.cotodigital.com.ar/s.asp?id=85145,Mouse,2014-02-22
Mouse RCA wireless mw500b,119.99,241046,,http://www.cotodigital.com.ar/s.asp?id=241046,Mouse,2014-02-22
Mouse SPEED + pad black,89,239143,,http://www.cotodigital.com.ar/s.asp?id=239143,Mouse,2014-02-22
Mouse SPEED + pad red,89,239144,,http://www.cotodigital.com.ar/s.asp?id=239144,Mouse,2014-02-22
Mouse SPEED gaming spms-170,129,239145,,http://www.cotodigital.com.ar/s.asp?id=239145,Mouse,2014-02-22
Mouse SPEED inalambrico 2.4g spms-169 blue,129,231993,,http://www.cotodigital.com.ar/s.asp?id=231993,Mouse,2014-02-22
Mouse SPEED inalambrico 2.4ghz spms-157 optical bk,99,213410,,http://www.cotodigital.com.ar/s.asp?id=213410,Mouse,2014-02-22
Mouse SPEED inalambrico 2.4ghz spms-166,89,227086,,http://www.cotodigital.com.ar/s.asp?id=227086,Mouse,2014-02-22
Mouse SPEED inalambrico spms-150 2.4g rf,99.99,201168,,http://www.cotodigital.com.ar/s.asp?id=201168,Mouse,2014-02-22
Mouse SPEED mini spms usb-ps2,45,201189,,http://www.cotodigital.com.ar/s.asp?id=201189,Mouse,2014-02-22
Mouse SPEED mini spms-167 usb blue,65,232002,,http://www.cotodigital.com.ar/s.asp?id=232002,Mouse,2014-02-22
Mouse SPEED mini sps-141 opt u+p,45,197274,,http://www.cotodigital.com.ar/s.asp?id=197274,Mouse,2014-02-22
Mouse SPEED opt spms-133 u+p,69.99,197273,,http://www.cotodigital.com.ar/s.asp?id=197273,Mouse,2014-02-22
Mouse SPEED optico smps-168 usb red,59.9,232021,,http://www.cotodigital.com.ar/s.asp?id=232021,Mouse,2014-02-22
Mouse SPEED optico spms-19 ps2,35,220168,,http://www.cotodigital.com.ar/s.asp?id=220168,Mouse,2014-02-22
Mouse SPEED spms-110 up auto rojo,49.9,165147,,http://www.cotodigital.com.ar/s.asp?id=165147,Mouse,2014-02-22
Mouse SPEED spms-140 u+p,45,197271,,http://www.cotodigital.com.ar/s.asp?id=197271,Mouse,2014-02-22
Mouse SPEED wireless 2.4gh spms-171,179.99,239146,,http://www.cotodigital.com.ar/s.asp?id=239146,Mouse,2014-02-22
Mouse TOP HOUSE optico m104,49.99,224353,,http://www.cotodigital.com.ar/s.asp?id=224353,Mouse,2014-02-22
Mouse VERBATIM nano blister,139,228549,,http://www.cotodigital.com.ar/s.asp?id=228549,Mouse,2014-02-22
Mouse VERBATIM nano grafito,129,228516,,http://www.cotodigital.com.ar/s.asp?id=228516,Mouse,2014-02-22
Mouse VERBATIM nano rojo,129,228515,,http://www.cotodigital.com.ar/s.asp?id=228515,Mouse,2014-02-22
Mouse wireless  EUROCASE opti coeumo1605wusb,119.99,253689,,http://www.cotodigital.com.ar/s.asp?id=253689,Mouse,2014-02-22
Auricular bluetooth ALTEC LANSING ml10,399,242318,,http://www.cotodigital.com.ar/s.asp?id=242318,Sonido Multimedia,2014-02-22
Auricular SPEED sph-580 c/microfono,69.99,113483,,http://www.cotodigital.com.ar/s.asp?id=113483,Sonido Multimedia,2014-02-22
Auriculares DYNACOM 3 en 1 pc xbox360 + ps3,449.9,241144,,http://www.cotodigital.com.ar/s.asp?id=241144,Sonido Multimedia,2014-02-22
Auriculares SPEED stereo con microfono cd-410 mv,95,161791,,http://www.cotodigital.com.ar/s.asp?id=161791,Sonido Multimedia,2014-02-22
Headset EUROCASE euhp-050 bur gos green,69.99,253603,,http://www.cotodigital.com.ar/s.asp?id=253603,Sonido Multimedia,2014-02-22
Headset genius ghp410f de colores,169,235395,,http://www.cotodigital.com.ar/s.asp?id=235395,Sonido Multimedia,2014-02-22
Headset SONY pulse wired 7.1,999,247388,,http://www.cotodigital.com.ar/s.asp?id=247388,Sonido Multimedia,2014-02-22
Microfono SPEED multimedia mic-305,41.9,161790,,http://www.cotodigital.com.ar/s.asp?id=161790,Sonido Multimedia,2014-02-22
Parlante PHILIPS spa7355/77 2.1,799,252674,,http://www.cotodigital.com.ar/s.asp?id=252674,Sonido Multimedia,2014-02-22
Parlantes MICROLAB md-11 0 bat.portati,149,243210,,http://www.cotodigital.com.ar/s.asp?id=243210,Sonido Multimedia,2014-02-22
Parlantes mini lector de mem usb ngs-30-2,149.99,241916,,http://www.cotodigital.com.ar/s.asp?id=241916,Sonido Multimedia,2014-02-22
Parlantes SHARK NET sn-880 2.0,149,236199,,http://www.cotodigital.com.ar/s.asp?id=236199,Sonido Multimedia,2014-02-22
Parlantes SPEED 2.1 sps-h26 .,149,220167,,http://www.cotodigital.com.ar/s.asp?id=220167,Sonido Multimedia,2014-02-22
Parlantes SPEED 2.1 spsh-25 .,249.99,220166,,http://www.cotodigital.com.ar/s.asp?id=220166,Sonido Multimedia,2014-02-22
Parlantes SPEED sps-34 2.0 usb,94.9,227091,,http://www.cotodigital.com.ar/s.asp?id=227091,Sonido Multimedia,2014-02-22
Parlantes SPEED sps-35 usb,109,227084,,http://www.cotodigital.com.ar/s.asp?id=227084,Sonido Multimedia,2014-02-22
Parlantes SPEED sps-h-28,179.99,227085,,http://www.cotodigital.com.ar/s.asp?id=227085,Sonido Multimedia,2014-02-22
Parlantes top  house 2.0 m2,199,247233,,http://www.cotodigital.com.ar/s.asp?id=247233,Sonido Multimedia,2014-02-22
Parlantes TOP HOUSE e2818 2. 0 mini usb,149,247229,,http://www.cotodigital.com.ar/s.asp?id=247229,Sonido Multimedia,2014-02-22
Parlantes TOP HOUSE sp 317,49,221859,,http://www.cotodigital.com.ar/s.asp?id=221859,Sonido Multimedia,2014-02-22
Parlantes TOP HOUSE sp680 2.0 600w,69.99,224352,,http://www.cotodigital.com.ar/s.asp?id=224352,Sonido Multimedia,2014-02-22
Cargador de auto TAGWOOD para ipad,99,235457,,http://www.cotodigital.com.ar/s.asp?id=235457,Teclados,2014-02-22
Kit GENIUS lapiz touch pe 80s para tablet,59,195498,,http://www.cotodigital.com.ar/s.asp?id=195498,Teclados,2014-02-22
Teclado GENIUS kb-06xe black usb-sp,84.99,195502,,http://www.cotodigital.com.ar/s.asp?id=195502,Teclados,2014-02-22
Teclado LENOVO inalambrico n5901a,299,229367,,http://www.cotodigital.com.ar/s.asp?id=229367,Teclados,2014-02-22
Teclado LOGITECH + mouse mk220,229.99,238898,,http://www.cotodigital.com.ar/s.asp?id=238898,Teclados,2014-02-22
Teclado LOGITECH k120,119.99,238899,,http://www.cotodigital.com.ar/s.asp?id=238899,Teclados,2014-02-22
Teclado LOGITECH k230 carcaz.,179.99,238897,,http://www.cotodigital.com.ar/s.asp?id=238897,Teclados,2014-02-22
Teclado SPEED multimedia super slim spk-80 ps/2,99.99,206641,,http://www.cotodigital.com.ar/s.asp?id=206641,Teclados,2014-02-22
Teclado SPEED spk-58 multimedia,89.99,187033,,http://www.cotodigital.com.ar/s.asp?id=187033,Teclados,2014-02-22
Teclado SPEED spk-800im multimedia,59.9,187034,,http://www.cotodigital.com.ar/s.asp?id=187034,Teclados,2014-02-22
Teclado SPEED spk-90 slim mac usb black,99.99,213411,,http://www.cotodigital.com.ar/s.asp?id=213411,Teclados,2014-02-22
Teclado SPEED spk02 negro ps2,49.99,165207,,http://www.cotodigital.com.ar/s.asp?id=165207,Teclados,2014-02-22
Teclado SPEED wireles  2.4g black/red + mouse,219,231991,,http://www.cotodigital.com.ar/s.asp?id=231991,Teclados,2014-02-22
Teclado TAGWOOD bluetooth para ipad 2,399,235141,,http://www.cotodigital.com.ar/s.asp?id=235141,Teclados,2014-02-22
Teclado TOP HOUSE kb 6608,79.99,221858,,http://www.cotodigital.com.ar/s.asp?id=221858,Teclados,2014-02-22
Teclado TOP HOUSE kb6106,79.99,221860,,http://www.cotodigital.com.ar/s.asp?id=221860,Teclados,2014-02-22
Teclado+mouse tecl+mouse  num c600+ mouse wir usb,149.99,188569,,http://www.cotodigital.com.ar/s.asp?id=188569,Teclados,2014-02-22
Bolso para netbook pass EACH 8-12``,189.9,229487,,http://www.cotodigital.com.ar/s.asp?id=229487,Varios,2014-02-22
Cable hdmi DYNACOM + dvi,199.9,241136,,http://www.cotodigital.com.ar/s.asp?id=241136,Varios,2014-02-22
Cable TAGWOOD impresora husb02 2mts,70,253998,,http://www.cotodigital.com.ar/s.asp?id=253998,Varios,2014-02-22
Carg. pilas ENELOOP SANYO + pilas ni-mh 2xaa,125,250235,,http://www.cotodigital.com.ar/s.asp?id=250235,Varios,2014-02-22
Cargador de pilas SONY bcg-34hld2kn con dos pilas aa,119.99,235913,,http://www.cotodigital.com.ar/s.asp?id=235913,Varios,2014-02-22
Cargador usb SONY cp-els . . .,219,234582,,http://www.cotodigital.com.ar/s.asp?id=234582,Varios,2014-02-22
Combo EUROCASE tec+mouse eunk-2012 spinel,79.99,253678,,http://www.cotodigital.com.ar/s.asp?id=253678,Varios,2014-02-22
Disco duro portable VERBATIM 500gb,799,224336,,http://www.cotodigital.com.ar/s.asp?id=224336,Varios,2014-02-22
Docking PHILIPS as351/55 p/android,899,240432,,http://www.cotodigital.com.ar/s.asp?id=240432,Varios,2014-02-22
Funda para netbook CASE LOGIC  els-111,159,238041,,http://www.cotodigital.com.ar/s.asp?id=238041,Varios,2014-02-22
Funda para tablet to p house 7,129,249466,,http://www.cotodigital.com.ar/s.asp?id=249466,Varios,2014-02-22
Hub SPEED spu-h4-33 usb pad mse 3 hub,39,197270,,http://www.cotodigital.com.ar/s.asp?id=197270,Varios,2014-02-22
Kit anteojos 3d POSITIVO BGH + software,79,235356,,http://www.cotodigital.com.ar/s.asp?id=235356,Varios,2014-02-22
Kit notebook SHARK NET 03,299,237465,,http://www.cotodigital.com.ar/s.asp?id=237465,Varios,2014-02-22
Memoria msd SONY 4 gb . . .,79,233960,,http://www.cotodigital.com.ar/s.asp?id=233960,Varios,2014-02-22
Norton internet security SYMANTEC 2012 1 user,179.99,235483,,http://www.cotodigital.com.ar/s.asp?id=235483,Varios,2014-02-22
Office 2010 MICROSOFT home student full,589,214956,,http://www.cotodigital.com.ar/s.asp?id=214956,Varios,2014-02-22
Pila rec RAYOVAC pl724-2 la nimh 750mah,69.99,253735,,http://www.cotodigital.com.ar/s.asp?id=253735,Varios,2014-02-22
Pila rec. RAYOVAC pl715-2 nimh 2000mah,69.99,253733,,http://www.cotodigital.com.ar/s.asp?id=253733,Varios,2014-02-22
Pila recargable aa RAYOVAC ld715-20o la,42.45,253730,,http://www.cotodigital.com.ar/s.asp?id=253730,Varios,2014-02-22
Pilas recargables SONY c/adap nh-aa-b2kx2cn,64.99,219475,,http://www.cotodigital.com.ar/s.asp?id=219475,Varios,2014-02-22
Portable dvd TOSHIBA canvio 2.0 320gb black,599,235499,,http://www.cotodigital.com.ar/s.asp?id=235499,Varios,2014-02-22
Router NOGAnet n 150 mbs,259,211588,,http://www.cotodigital.com.ar/s.asp?id=211588,Varios,2014-02-22
Sistema opertaivo winows 8,499,245133,,http://www.cotodigital.com.ar/s.asp?id=245133,Varios,2014-02-22
Camara digital lumix PANASONIC dmc-fp5pr-k 14.1 mp,2799,227883,,http://www.cotodigital.com.ar/s.asp?id=227883,Digitales,2014-02-22
Camara digital lumix PANASONIC dmc-ls5pu-k,1699,229181,,http://www.cotodigital.com.ar/s.asp?id=229181,Digitales,2014-02-22
Camara digital lumix PANASONIC dmc-s3pr-k 14.1 mp negra,1999,227884,,http://www.cotodigital.com.ar/s.asp?id=227884,Digitales,2014-02-22
